OBJECTID,PCR_HISTORY_ID,PCR_YEAR,PERP_YEAR,RATED_DATE,ODOT_DISTRICT,COUNTY_CD,NLFID,JURISDICTION,ROUTE_TYPE,ROUTE_NBR,ROUTE_SUFFIX,DIRECTION_CD,CTL_BEGIN,CTL_END,DIVIDED_HWY,FUNCTIONAL_CLASS,URBAN_AREA_CODE,AREA_TYPE,HPMS_SAMPLE_ID,LANES,MAINTENANCE_AUTHORITY,ACCESS_CONTROL,NHS,PRIORITY_SYSTEM,BASE_TYPE,SURFACE_TYPE,PAVE_TYPE,SURFACE_WIDTH,ROADWAY_WIDTH_NBR,PCR_NBR,TOT_PCR_DEDUCT_NBR,TOT_STRUCT_DEDUCT_NBR,TOT_CRACK_DEDUCT_NBR,TOT_RUT_DEDUCT_NBR,BASE_FAILURE,BASE_FAILURE_VALUE,BLEEDING,BLEEDING_VALUE,BLOCK_TRANS_CRK,BLOCK_TRANS_CRK_VALUE,BRICK_DETERIORATION,BRICK_DETER_VALUE,CORNER_BREAK,CORNER_BREAK_VALUE,CORRUGATION,CORRUGATION_VALUE,CROWN,CROWN_VALUE,CRACK_SEAL_DEFICIENCY,CRACK_SEAL_DEF_VALUE,DISCOLORATION,DISCOLORATION_VALUE,DRAINAGE,DRAINAGE_VALUE,DUST,DUST_VALUE,EDGE_CRACKING,EDGE_CRACKING_VALUE,FAULTING,FAULTING_VALUE,GRAVEL_LAYER,GRAVEL_LAYER_VALUE,JOINT_REF_CRK,JOINT_REF_CRK_VALUE,JOINT_SLT_DMG,JOINT_SLT_DMG_VALUE,JOINT_EROSION,JOINT_EROSION_VALUE,JOINT_SPALLING,JOINT_SPALLING_VALUE,LONGITUDINAL_JOINT_CRACKING,LONG_JOINT_CRK_VALUE,LONG_JOINT_SPAL,LONG_JOINT_SPAL_VALUE,LONGITUDINAL_CRACKING,LONG_CRACKING_VALUE,LOOSE_AGGREGATE,LOOSE_AGGREGATE_VALUE,MAP_CRACKING,MAP_CRACKING_VALUE,INTER_TRANS_CRK,INTER_TRANS_CRK_VALUE,PATCHING,PATCHING_VALUE,POPOUT,POPOUT_VALUE,POTHOLE,POTHOLE_VALUE,PRESSURE_DAMAGE,PRESSURE_DAMAGE_VALUE,PUMPING,PUMPING_VALUE,PUNCHOUT,PUNCHOUT_VALUE,RANDOM_CRACKING,RANDOM_CRACKING_VALUE,RAVELING,RAVELING_VALUE,RUTTING,RUTTING_VALUE,SURF_DIS_OR_DEBOND,SURF_DIS_DEBOND_VALUE,SETTLEMENT,SETTLEMENT_VALUE,SHATTERED_SLAB,SHATTERED_SLAB_VALUE,SPALLING,SPALLING_VALUE,SURFACE_DETERIORATION,SURFACE_DETER_VALUE,TRANSVERSE_CRK,TRANSVERSE_CRK_VALUE,TRANS_CRK_PL_CONC,TRANS_CRK_PL_CONC_VALUE,TRANS_CRK_RF_CONC,TRANS_CRK_RF_CONC_VALUE,THERMAL_CRACKING,THERMAL_CRACKING_VALUE,TRANS_CRK_UJ_BASE,TRANS_CK_UJ_BASE_VALUE,WASHBOARD,WASHBOARD_VALUE,WHEEL_TRACK_CRK,WHEEL_TRACK_CRK_VALUE,AADT_PASSENGER,AADT_TOTAL,AADT_BC_TRUCK,ESAL,AVG_IRI,LEFT_MUNI_NAME,CITY_NAME,LEFT_TWP_NAME,TOWNSHIP_NAME,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
3894006,af53cb61cb684178b53b0f80a84e79b1,2019,2018,2019-05-06T00:00:00Z,12,CUY,SCUYIR00071**N,S,IR,00071,*,DOWN,16.4,17.17,Y,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,84,15.62,6.24,9.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,MF,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,CLEVELAND,CLEVELAND,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1665.138012
3894012,eb89ad4543504351b4f84d29ba6518b0,2019,2018,2019-05-17T00:00:00Z,5,GUE,SGUESR00541**C,S,SR,00541,*,UP,8,8.5,N,5,99999,RURAL,NA,2,NA,3,NA,G,L,G,FLEX,24,36,97,3.5,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1076,1154,77,NA,120,NA,NA,LIBERTY,LIBERTY,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1049.571564
3894019,0d8249e4ca58490ea760c8941406f7d5,2019,2018,2019-04-09T00:00:00Z,3,ERI,SERIUS00006**C,S,US,00006,*,UP,21.21,22.47,N,4,99490,URBAN,NA,2,NA,3,N,G,P,G,COMP,24,34,75,25.06,4.48,7.36,1.8,NA,NA,NA,NA,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,LF,1.28,LO,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HE,10,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725,1786,60,47906,84,NA,NA,BERLIN,BERLIN,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,2698.629873
3894020,c4f72dbde513442ea43422a31a9287e5,2019,2018,2019-06-10T00:00:00Z,8,HAM,SHAMUS00042**C,S,US,00042,*,UP,3.63,4.04,N,3,16885,URBAN,NA,3,NA,3,NA,U,N,G,COMP,52,52,98,2.46,0,0.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20207,21540,1333,997392,330,CINCINNATI,CINCINNATI,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,844.965659
3894023,f6664b92f0714c9a8e3493a3339a384f,2019,2018,2019-05-23T00:00:00Z,7,SHE,SSHESR00029*DC,S,SR,00029,*,UP,1.28,1.54,N,4,99769,URBAN,NA,4,NA,3,NA,U,I,G,FLEX,48,48,68,31.9,10.1,16.7,2.4,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,6,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,MO,5.25,11542,11851,309,212313,236,SIDNEY,SIDNEY,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,548.606875
3894026,c14e2cee6e4d431ebb6f8be6398dafcc,2019,2018,2019-05-22T00:00:00Z,2,OTT,SOTTSR00579**C,S,SR,00579,*,UP,3.55,4.31,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,24,30,52,48.1,25.5,30.4,7,NA,NA,NA,NA,HF,7,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,4.8,ME,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,4.9,NA,NA,NA,NA,HE,15,4209,4754,544,178704,175,NA,NA,ALLEN,ALLEN,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1634.336124
3894030,87535a206ee74d8ab6140280c04d3dc7,2019,2018,2019-08-20T00:00:00Z,9,SCI,SSCISR00140**C,S,SR,00140,*,UP,0,0.26,Y,4,99761,URBAN,NA,2,NA,2,NA,U,NA,G,COMP,32,44,83,17.28,2.72,8.48,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,0.8,NA,NA,NA,NA,MO,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,3,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4777,5141,363,NA,117,PORTSMOUTH,PORTSMOUTH,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,517.877384
3894031,b8f1216428514993b45ba3efaafebbf5,2019,2018,2019-04-09T00:00:00Z,3,ERI,SERIUS00006**N,S,US,00006,*,DOWN,15.85,16.34,NA,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,81,18.84,4.64,4.64,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,4,NA,NA,NA,NA,LO,0.64,LO,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,5,LF,2.4,LO,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,231.55506
3894034,0dbb599723b54a0f9157fc224070c4fd,2019,2018,2019-05-20T00:00:00Z,2,WOO,SWOOSR00051**C,S,SR,00051,*,UP,0,2.52,N,3,87868,URBAN,NA,2,NA,3,NA,G,N,G,COMP,24,50,86,13.88,1.68,8.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.4,NA,NA,NA,NA,LF,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8174,8920,745,383884,47,NA,NA,LAKE,LAKE,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,5423.316802
3894036,b23e7a04f1fa455cbd1aabeb481e27e9,2019,2018,2019-05-14T00:00:00Z,4,ATB,SATBSR00084**C,S,SR,00084,*,UP,3.85,7.78,N,5,99807,URBAN,NA,2,NA,3,NA,G,L,G,COMP,20,32,90,10.08,1.2,4.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2767,2900,132,63583,78,NA,NA,SAYBROOK,GENEVA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,8480.589599
3894038,3bed5753a8554d7e94dbc62ba9533372,2019,2018,2019-08-21T00:00:00Z,1,PUT,SPUTUS00030**N,S,US,00030,*,DOWN,0,1.34,Y,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,80,19.68,3.68,10.88,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,LF,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,3,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,JENNINGS,JENNINGS,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,2850.101251
3894039,ab7d8c29984e44fea31198f30021b396,2019,2018,2019-05-14T00:00:00Z,4,ATB,SATBSR00534**C,S,SR,00534,*,UP,15.37,17.04,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,COMP,18,38,90,10.3,2,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2217,2379,161,88257,95,NA,NA,HARPERSFIELD,HARPERSFIELD,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,3572.716063
3894042,4da30ab5f3f347239a4d51c87a8ab853,2019,2018,2019-04-15T00:00:00Z,2,LUC,SLUCIR00475**N,S,IR,00475,*,DOWN,11.46,14.48,Y,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,91,8.9,1.44,2.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,0.8,NA,NA,NA,NA,LO,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,TOLEDO,TOLEDO,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,6588.275174
3894043,2239e48f003b4136a5ca77e2065f573d,2019,2018,2019-06-04T00:00:00Z,4,TRU,STRUSR00169**C,S,SR,00169,*,UP,5.66,6.44,N,4,97831,URBAN,NA,2,NA,3,NA,U,P,G,COMP,34,34,73,27.5,10.4,10.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,NA,NA,HO,3,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,MF,4.8,LF,2.4,LO,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,8,NA,NA,NA,NA,10179,10777,597,239988,147,NILES,NILES,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1668.568741
3894046,d6781380e436464abf7ba8d4cb2b3122,2019,2018,2019-04-23T00:00:00Z,2,LUC,SLUCSR00002**C,S,SR,00002,*,UP,19.85,20.1,N,3,87868,URBAN,NA,2,NA,3,N,U,T,G,COMP,40,40,77,23.5,13.6,13.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HF,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1.6,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,MO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,9.6,NA,NA,NA,NA,7097,7414,317,NA,192,TOLEDO,TOLEDO,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,535.88402
3894047,f4ca6339504a4104a444755c4ec247df,2019,2018,2019-04-24T00:00:00Z,12,CUY,SCUYUS00422**C,S,US,00422,*,UP,0.32,0.62,Y,3,17668,URBAN,NA,6,NA,3,N,U,P,G,COMP,66,66,81,18.98,4.92,10.68,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,3,NA,NA,NA,NA,MO,1.92,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,LF,2.4,LF,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25711,27412,1701,1531839,150,CLEVELAND,CLEVELAND,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,637.636756
3894050,ecc81c1032884ad1b99164483049736e,2019,2018,2019-08-14T00:00:00Z,9,JAC,SJACUS00035**N,S,US,00035,*,DOWN,14.69,18.92,Y,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,99,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,LICK,LICK,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,8787.242792
3894051,7dc872de375448118d62848605c58e74,2019,2018,2019-04-03T00:00:00Z,3,LOR,SLORSR00303**C,S,SR,00303,*,UP,9.04,11.05,N,5,99999,RURAL,NA,2,NA,3,NA,G,L,G,FLEX,22,26,83,17,11.7,10.3,4.2,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,MO,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,3,2353,2673,319,116946,90,NA,NA,LAGRANGE,LAGRANGE,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,4272.602294
3894062,8de284cd9e1c4407ba4a80ae05ebfbfe,2019,2018,2019-04-16T00:00:00Z,12,LAK,SLAKSR00615**C,S,SR,00615,*,UP,5.56,6.87,N,4,17668,URBAN,NA,2,NA,3,NA,U,L,G,COMP,25,29,79,20.9,8.32,11.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,MO,4,NA,NA,NA,NA,O,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.4,NA,NA,NA,NA,MO,1.92,HO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2.4,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9181,13172,3990,1500150,120,MENTOR,MENTOR,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,2870.145125
3894065,0d4fc4468b6e40e79694542a9d96e1c7,2019,2018,2019-05-10T00:00:00Z,7,CHP,SCHPUS00036**C,S,US,00036,*,UP,14.91,15.59,N,4,99776,URBAN,NA,2,NA,3,NA,U,K,G,FLEX,40,40,71,29.4,9.4,16,2.4,NA,NA,NA,NA,LE,4,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,3,LF,2.4,NA,NA,LO,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,5,NA,NA,NA,NA,MO,5.25,12153,12740,586,162730,249,URBANA,URBANA,NA,NA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1429.214717
3894066,ef3a10d58a1d437fba39e4701c395417,2019,2018,2019-07-23T00:00:00Z,10,ATH,SATHSR00056**C,S,SR,00056,*,UP,0,4.27,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,20,24,99,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,604,10,NA,119,NA,NA,WATERLOO,WATERLOO,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,8898.986391
3894068,03800961b0864ca6adbaef8271377f7e,2019,2018,2019-05-29T00:00:00Z,7,AUG,SAUGSR00119**C,S,SR,00119,*,UP,5.81,7.19,N,5,99999,RURAL,NA,2,NA,3,NA,G,I,G,FLEX,24,32,81,19.05,10.05,10.25,1.8,NA,NA,NA,NA,LO,2,NA,NA,NA,NA,NA,NA,NA,NA,F,4,NA,NA,NA,NA,NA,NA,MO,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LE,3,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,3,3129,3704,575,185498,90,NA,NA,JACKSON,JACKSON,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,2873.291558
3894069,f7bc9a556baa4c0c85bc748c4568bc6c,2019,2018,2019-05-21T00:00:00Z,2,WOO,SWOOSR00163**C,S,SR,00163,*,UP,2.3,4.84,N,5,99999,RURAL,NA,2,NA,3,NA,G,K,G,FLEX,19,27,88,11.75,5.25,5.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E,5,NA,NA,NA,NA,NA,NA,LF,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MF,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LO,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2238,2662,423,139284,74,NA,NA,LAKE,TROY,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,5450.341806
3894072,7889843467964fde807ed3535138f5fc,2019,2018,2019-05-01T00:00:00Z,3,LOR,SLORIR00090**N,S,IR,00090,*,DOWN,12.56,13.26,Y,NA,NA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,COMP,NA,NA,72,27.84,6.84,14.04,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ME,3,NA,NA,NA,NA,MF,3.84,HO,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HO,5,LO,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,ELYRIA,ELYRIA,TIMS@P31_AG,2020-01-04T06:02:54Z,TIMS@P31_AG,2020-01-04T06:02:54Z,1477.30767
