OBJECTID,ODOT_DISTRICT,NLFID,COUNTY_CD,COUNTY,ROUTE_TYPE,ROUTE_NBR,ROUTE_SUFFIX,CTL_BEGIN_NBR,CTL_END_NBR,STL_BEGIN_NBR,STL_END_NBR,BACKSTATION_CD,SECTION_LENGTH_NBR,NHS_CD,FUNCTIONAL_CLASS_CD,PRIMARY_SYSTEM_CD,POSTED_SPEED_NBR,FF_SPEED_NBR,TOTAL_LANES_NBR,LANE_WIDTH_NBR,CAPACITY_NBR,TOTAL_VOLUME_NBR,TRUCK_VOLUME_NBR,VMT_NBR,TRUCK_VMT_NBR,VOLUME_PER_LANE_NBR,CONGESTION_INDEX_NBR,VOLUME_CAPACITY_RATIO_NBR,PEAK_HOUR_NBR,VHT_NBR,CONGESTION_DELAY_NBR,PHYSICAL_DELAY_NBR,SPEED_LIMIT_DELAY_NBR,DELAY_RATIO_NBR,FWY_ART_NBR,DIRECTION_1_NBR,DIRECTION_2_NBR,MEDIAN_WIDTH_NBR,DIRECTION_1_HRS_NBR,DIRECTION_2_HRS_NBR,OVERRIDE_1_TXT,OVERRIDE_2_TXT,PKVMT_NBR,EXCEED_VMT_NBR,EXCEED_PKVMT_NBR,CAR_GROWTH_NBR,TRUCK_GROWTH_NBR,LOS_CD,EXD1Y1L_NBR,EXD2Y1L_NBR,EXD1Y1M_NBR,EXD2Y1M_NBR,EXD1Y1U_NBR,EXD2Y1U_NBR,EXD1Y2L_NBR,EXD2Y2L_NBR,EXD1Y2M_NBR,EXD2Y2M_NBR,EXD1Y2U_NBR,EXD2Y2U_NBR,created_user,created_date,last_edited_user,last_edited_date,Shape.STLength()
1200688,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.338,17.617,17.338,17.617,NA,0.279,NA,5,G,35,26,2,20,2422,3126,51,872,14,1614,0.29,0.13,16,33.59,0,8.64,11.52,0,2,1,1,0,0,0,NA,NA,73,0,0,3,7.13,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,579.499237
1200689,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.617,17.712,17.617,17.712,NA,0.095,NA,5,G,35,28,2,31,2594,3126,51,297,5,1614,0.29,0.12,16,10.62,0,2.12,3.92,0,2,1,1,0,0,0,NA,NA,25,0,0,3,7.13,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,197.289319
1200690,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.712,17.855,17.712,17.855,NA,0.143,NA,5,G,25,21,2,31,2594,3126,51,447,7,1614,0.29,0.12,16,21.31,0,3.41,11.02,0,2,1,1,0,0,0,NA,NA,38,0,0,3,7.13,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,295.933305
1200691,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.855,17.952,17.855,17.952,NA,0.097,NA,5,G,25,19,4,41,3244,3126,51,303,5,807,0.15,0.1,16,15.98,0,3.84,7.47,0,2,2,2,0,0,0,NA,NA,25,0,0,2.79,4,C,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,200.630713
1200692,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.952,17.975,17.952,17.975,NA,0.023,NA,5,G,35,26,4,41,3244,3126,51,72,1,807,0.15,0.1,16,2.77,0,0.71,0.95,0,2,2,2,0,0,0,NA,NA,6,0,0,2.79,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,48.123648
1200693,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,17.975,18.014,17.975,18.014,NA,0.039,NA,5,G,35,26,4,41,3244,3126,51,122,2,807,0.15,0.1,16,4.69,0,1.21,1.61,0,2,2,2,0,0,0,NA,NA,10,0,0,2.79,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,81.845328
1200694,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,18.014,18.026,18.014,18.026,NA,0.012,NA,5,G,35,28,2,30,2594,1422,40,17,0,751,0.14,0.06,16,0.61,0,0.12,0.23,0,2,1,1,0,0,0,NA,NA,2,0,0,3,0,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,24.626996
1200695,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,18.026,18.108,18.026,18.108,NA,0.082,NA,5,G,35,28,2,31,2594,1422,40,117,3,751,0.14,0.06,16,4.18,0,0.84,1.54,0,2,1,1,0,0,0,NA,NA,10,0,0,2.34,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,169.259569
1200696,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,18.108,18.139,18.108,18.139,NA,0.031,NA,5,G,35,28,2,31,2594,1422,40,44,1,751,0.14,0.06,16,1.58,0,0.32,0.58,0,2,1,1,0,0,0,NA,NA,4,0,0,2.34,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,64.046624
1200697,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,18.139,18.17,18.139,18.17,NA,0.031,NA,5,G,35,28,2,31,2594,1422,40,44,1,751,0.14,0.06,16,1.58,0,0.32,0.58,0,2,1,1,0,0,0,NA,NA,4,0,0,2.34,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,64.46123
1200698,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,18.17,18.222,18.17,18.222,NA,0.052,NA,5,G,35,27,2,22,2508,1422,40,74,2,751,0.14,0.06,16,2.75,0,0.63,0.98,0,2,1,1,0,0,0,NA,NA,6,0,0,2.34,4,A,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,106.457637
1200699,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,18.222,18.699,18.222,18.699,NA,0.477,NA,5,G,55,46,2,22,2812,1422,40,678,19,751,0.14,0.05,16,14.72,0,2.41,1.89,0,2,1,1,0,0,0,NA,NA,56,0,0,2.21,0.57,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,992.150525
1200700,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,18.699,19.699,18.699,19.699,NA,1,NA,5,G,55,46,2,22,2812,924,26,924,26,488,0.09,0.03,16,20.02,0,3.28,2.58,0,2,1,1,0,0,0,NA,NA,77,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2070.70419
1200701,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,19.699,20.699,19.699,20.699,NA,1,NA,5,G,55,46,2,22,2812,924,26,924,26,488,0.09,0.03,16,20.02,0,3.28,2.58,0,2,1,1,0,0,0,NA,NA,77,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2072.685798
1200702,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,20.699,21.699,20.699,21.699,NA,1,NA,5,G,55,46,2,22,2812,924,26,924,26,488,0.09,0.03,16,20.02,0,3.28,2.58,0,2,1,1,0,0,0,NA,NA,77,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2075.006456
1200703,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,21.699,22.699,21.699,22.699,NA,1,NA,5,G,55,46,2,22,2812,924,26,924,26,488,0.09,0.03,16,20.02,0,3.28,2.58,0,2,1,1,0,0,0,NA,NA,77,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2076.201803
1200704,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,22.699,23.699,22.699,23.699,NA,1,NA,5,G,55,46,2,22,2812,924,26,924,26,488,0.09,0.03,16,20.02,0,3.28,2.58,0,2,1,1,0,0,0,NA,NA,77,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2075.13333
1200705,09,SADASR00247**C,ADA,ADAMS,SR,00247,*,23.699,23.98,23.699,23.98,NA,0.281,NA,5,G,55,46,2,22,2812,924,26,260,7,488,0.09,0.03,16,5.63,0,0.92,0.72,0,2,1,1,0,0,0,NA,NA,22,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,582.300335
1200706,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,0,1,0,1,NA,1,NA,5,G,55,45,2,18,2812,108,10,108,10,64,0.01,0,16,2.38,0,0.43,0.3,0,2,1,1,0,0,0,NA,NA,9,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2063.325666
1200707,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,1,2,1,2,NA,1,NA,5,G,55,45,2,18,2812,108,10,108,10,64,0.01,0,16,2.38,0,0.43,0.3,0,2,1,1,0,0,0,NA,NA,9,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2064.437816
1200708,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,2,2.706,2,2.706,NA,0.706,NA,5,G,55,45,2,18,2812,108,10,76,7,64,0.01,0,16,1.68,0,0.31,0.21,0,2,1,1,0,0,0,NA,NA,7,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1458.169805
1200709,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,2.706,2.847,2.706,2.847,NA,0.141,NA,5,G,55,45,2,20,2812,108,10,15,1,64,0.01,0,16,0.34,0,0.06,0.04,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,291.224157
1200710,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,2.847,3.054,2.847,3.054,NA,0.207,NA,5,G,55,45,2,20,2812,108,10,22,2,64,0.01,0,16,0.49,0,0.09,0.06,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,427.709078
1200711,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,3.054,4.054,3.054,4.054,NA,1,NA,5,G,55,45,2,18,2812,108,10,108,10,64,0.01,0,16,2.38,0,0.43,0.3,0,2,1,1,0,0,0,NA,NA,9,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2067.480882
1200712,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,4.054,5.054,4.054,5.054,NA,1,NA,5,G,55,45,2,18,2812,108,10,108,10,64,0.01,0,16,2.38,0,0.43,0.3,0,2,1,1,0,0,0,NA,NA,9,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2064.34706
1200713,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,5.054,6.054,5.054,6.054,NA,1,NA,5,G,55,45,2,18,2812,108,10,108,10,64,0.01,0,16,2.38,0,0.43,0.3,0,2,1,1,0,0,0,NA,NA,9,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2061.745051
1200714,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,6.054,7.054,6.054,7.054,NA,1,NA,5,G,55,45,2,18,2812,108,10,108,10,64,0.01,0,16,2.38,0,0.43,0.3,0,2,1,1,0,0,0,NA,NA,9,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2062.023406
1200715,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,7.054,7.794,7.054,7.794,NA,0.74,NA,5,G,55,45,2,18,2812,108,10,80,7,64,0.01,0,16,1.76,0,0.32,0.22,0,2,1,1,0,0,0,NA,NA,7,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1528.143589
1200716,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,7.794,8.794,7.794,8.794,NA,1,NA,5,G,55,45,2,18,2812,108,10,108,10,64,0.01,0,16,2.38,0,0.43,0.3,0,2,1,1,0,0,0,NA,NA,9,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2064.327058
1200717,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,8.794,9.794,8.794,9.794,NA,1,NA,5,G,55,45,2,18,2812,108,10,108,10,64,0.01,0,16,2.38,0,0.43,0.3,0,2,1,1,0,0,0,NA,NA,9,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2064.979628
1200718,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,9.794,10.794,9.794,10.794,NA,1,NA,5,G,55,45,2,18,2812,108,10,108,10,64,0.01,0,16,2.38,0,0.43,0.3,0,2,1,1,0,0,0,NA,NA,9,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2065.308227
1200719,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,10.794,11.794,10.794,11.794,NA,1,NA,5,G,55,45,2,18,2812,438,19,438,19,238,0.04,0.02,16,9.73,0,1.77,1.23,0,2,1,1,0,0,0,NA,NA,37,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2066.209067
1200720,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,11.794,12.172,11.794,12.172,NA,0.378,NA,5,G,55,45,2,18,2812,438,19,166,7,238,0.04,0.02,16,3.68,0,0.67,0.46,0,2,1,1,0,0,0,NA,NA,14,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,780.891169
1200721,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,12.172,12.44,12.172,12.44,NA,0.268,NA,5,G,55,45,2,20,2812,438,19,117,5,238,0.04,0.02,16,2.61,0,0.47,0.33,0,2,1,1,0,0,0,NA,NA,10,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,554.876724
1200722,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,12.44,12.63,12.44,12.63,NA,0.19,NA,5,G,55,45,2,18,2812,438,19,83,4,238,0.04,0.02,16,1.85,0,0.34,0.23,0,2,1,1,0,0,0,NA,NA,7,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,392.898216
1200723,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,12.63,12.797,12.63,12.797,NA,0.167,NA,5,G,55,45,2,20,2812,438,19,73,3,238,0.04,0.02,16,1.63,0,0.3,0.2,0,2,1,1,0,0,0,NA,NA,7,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,345.299463
1200724,09,SADASR00348**C,ADA,ADAMS,SR,00348,*,12.797,13.553,12.797,13.553,NA,0.756,NA,5,G,55,45,2,18,2812,292,19,221,14,165,0.03,0.01,16,4.97,0,0.9,0.63,0,2,1,1,0,0,0,NA,NA,19,0,0,1.04,3.11,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1562.570514
1200725,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,0,0.228,0,0.228,NA,0.228,NA,5,G,35,33,2,31,2812,572,10,130,2,296,0.05,0.02,16,3.92,0,0.22,1.71,0,2,1,1,0,0,0,NA,NA,10,0,0,0.74,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,472.35035800000003
1200726,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,0.228,0.271,0.228,0.271,NA,0.043,NA,5,G,35,31,2,20,2812,572,10,25,0,296,0.05,0.02,16,0.79,0,0.09,0.32,0,2,1,1,0,0,0,NA,NA,2,0,0,1.37,0.45,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,88.947471
1200727,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,0.271,0.34,0.271,0.34,NA,0.069,NA,5,G,35,31,2,20,2812,350,26,24,2,201,0.04,0.01,16,0.78,0,0.09,0.32,0,2,1,1,0,0,0,NA,NA,2,0,0,1.28,0.17,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,142.362806
1200728,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,0.34,0.369,0.34,0.369,NA,0.029,NA,5,G,35,31,2,20,2812,350,26,10,1,201,0.04,0.01,16,0.33,0,0.04,0.13,0,2,1,1,0,0,0,NA,NA,0,0,0,1.28,0.17,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,59.700574
1200729,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,0.369,0.512,0.369,0.512,NA,0.143,NA,5,G,35,31,2,20,2812,350,26,50,4,201,0.04,0.01,16,1.61,0,0.18,0.66,0,2,1,1,0,0,0,NA,NA,4,0,0,1.28,0.17,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,296.044756
1200730,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,0.512,1.512,0.512,1.512,NA,1,NA,5,G,55,45,2,20,2812,350,26,350,26,201,0.04,0.01,16,7.78,0,1.41,0.98,0,2,1,1,0,0,0,NA,NA,29,0,0,1.28,0.17,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2069.743881
1200731,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,1.512,2.512,1.512,2.512,NA,1,NA,5,G,55,45,2,20,2812,350,26,350,26,201,0.04,0.01,16,7.78,0,1.41,0.98,0,2,1,1,0,0,0,NA,NA,29,0,0,0.24,1.57,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2069.853371
1200732,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,2.512,3.465,2.512,3.465,NA,0.953,NA,5,G,55,45,2,20,2812,350,26,334,25,201,0.04,0.01,16,7.41,0,1.35,0.93,0,2,1,1,0,0,0,NA,NA,27,0,0,0.24,1.57,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1972.925584
1200733,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,3.465,3.655,3.465,3.655,NA,0.19,NA,6,G,55,37,2,18,2812,350,26,66,5,201,0.04,0.01,16,1.8,0,0.59,0.19,0,2,1,1,0,0,0,NA,NA,5,0,0,0.27,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,392.281307
1200734,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,3.655,4.655,3.655,4.655,NA,1,NA,6,G,55,37,2,18,2812,230,3,230,3,118,0.02,0.01,16,6.32,0,2.07,0.65,0,2,1,1,0,0,0,NA,NA,19,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2073.296998
1200735,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,4.655,5.655,4.655,5.655,NA,1,NA,6,G,55,37,2,18,2812,230,3,230,3,118,0.02,0.01,16,6.32,0,2.07,0.65,0,2,1,1,0,0,0,NA,NA,19,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2075.266988
1200736,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,5.655,6.655,5.655,6.655,NA,1,NA,6,G,55,37,2,18,2812,230,3,230,3,118,0.02,0.01,16,6.32,0,2.07,0.65,0,2,1,1,0,0,0,NA,NA,19,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2074.617388
1200737,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,6.655,7.655,6.655,7.655,NA,1,NA,6,G,55,37,2,18,2812,230,3,230,3,118,0.02,0.01,16,6.32,0,2.07,0.65,0,2,1,1,0,0,0,NA,NA,19,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2072.859658
1200738,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,7.655,8.655,7.655,8.655,NA,1,NA,6,G,55,37,2,18,2812,230,3,230,3,118,0.02,0.01,16,6.32,0,2.07,0.65,0,2,1,1,0,0,0,NA,NA,19,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2069.61919
1200739,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,8.655,8.965,8.655,8.965,NA,0.31,NA,6,G,55,37,2,18,2812,230,3,71,1,118,0.02,0.01,16,1.96,0,0.64,0.2,0,2,1,1,0,0,0,NA,NA,5,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,643.116236
1200740,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,8.965,9.965,8.965,9.965,NA,1,NA,6,G,55,37,2,18,2812,230,3,230,3,118,0.02,0.01,16,6.32,0,2.07,0.65,0,2,1,1,0,0,0,NA,NA,19,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2075.893371
1200741,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,9.965,10.512,9.965,10.512,NA,0.547,NA,6,G,55,37,2,18,2812,230,3,126,2,118,0.02,0.01,16,3.46,0,1.13,0.36,0,2,1,1,0,0,0,NA,NA,10,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,1136.083473
1200742,09,SADASR00770**C,ADA,ADAMS,SR,00770,*,10.512,10.52,10.512,10.52,NA,0.008,NA,6,G,55,37,2,18,2812,230,3,2,0,118,0.02,0.01,16,0.05,0,0.02,0.01,0,2,1,1,0,0,0,NA,NA,0,0,0,0,4,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,15.339623
1200743,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,0,0.141,0,0.141,NA,0.141,NA,6,G,55,37,2,19,2812,140,23,20,3,93,0.02,0.01,16,0.52,0,0.17,0.05,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,291.699929
1200744,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,0.141,1.141,0.141,1.141,NA,1,NA,6,G,55,37,2,18,2812,140,23,140,23,93,0.02,0.01,16,3.7,0,1.21,0.38,0,2,1,1,0,0,0,NA,NA,12,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,2067.757751
1200745,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,1.141,1.557,1.141,1.557,NA,0.416,NA,6,G,55,37,2,18,2812,140,23,58,10,93,0.02,0.01,16,1.54,0,0.5,0.16,0,2,1,1,0,0,0,NA,NA,5,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,858.758996
1200746,09,SADASR00781**C,ADA,ADAMS,SR,00781,*,1.557,1.678,1.557,1.678,NA,0.121,NA,6,G,55,37,2,19,2812,140,23,17,3,93,0.02,0.01,16,0.45,0,0.15,0.05,0,2,1,1,0,0,0,NA,NA,2,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,TIMS@D31_AG,2019-12-17T19:43:14Z,TIMS@P31_AG,2019-12-17T19:43:14Z,250.497135
